UploadLink,BCIPN,Description,Level,Type,Username,bcipnParent,SrNo,ComputedRohsStatus,Justification,BOMUploadDate,ParentSrNo,Site,cpkey,JustificationForRoHSParent,comments
MS4e_BOM,8321258,"TUBE, INLET/OUTLET, METERING",2,Purchased,pablo.diaz,B23007,8321258_557,Compliant,NULL,NULL,B23007_29,Miami,MS4e.B23007.8321258,NULL,NULL
MS4e_BOM,8321259,"TEE, TEFLON, 1/4X1/4X1/4",2,Purchased,pablo.diaz,B23007,8321259_558,Compliant,NULL,NULL,B23007_29,Miami,MS4e.B23007.8321259,NULL,NULL
MS4e_BOM,8321260,"WASHER, FLAT, NYLON, .194ID",2,"Bulk Costed",pablo.diaz,B23007,8321260_559,Compliant,NULL,NULL,B23007_29,Miami,MS4e.B23007.8321260,NULL,NULL
MS4e_BOM,9908423,"SWITCH,ROCKER,DPST,250VAC",2,Purchased,pablo.diaz,B23007,9908423_560,Compliant,NULL,NULL,B23007_29,Miami,MS4e.B23007.9908423,NULL,NULL
MS4e_BOM,B53200,"ASSY,AIR PUMP, MS SERIES",2,Manufactured,pablo.diaz,B23007,B53200_561,"PN Not Found",NULL,NULL,B23007_29,Miami,MS4e.B23007.B53200,NULL,NULL
MS4e_BOM,8320464,"PUMP,VACUUM(+);PUMP, VACUUM/PRESSURE, LINEAR",3,Purchased,pablo.diaz,B53200,8320464_562,Compliant,NULL,NULL,B53200_561,Miami,MS4e.B23007.B53200.8320464,NULL,NULL
MS4e_BOM,B53158,"CP,PLATE,AIR PUMP, MS SERIES",3,Purchased,pablo.diaz,B53200,B53158_563,Compliant,NULL,NULL,B53200_561,Miami,MS4e.B23007.B53200.B53158,NULL,NULL
MS4e_BOM,8321288,"FTG,MISC;FTG,NIPPLE,BRASS,1/8NPT X 3/32",3,Purchased,pablo.diaz,B53200,8321288_564,Compliant,NULL,NULL,B53200_561,Miami,MS4e.B23007.B53200.8321288,NULL,NULL
MS4e_BOM,2121703,"CONN,M-U-M-N-L, 3POS PNL/CBL MT",3,"Bulk Costed",pablo.diaz,B53200,2121703_565,Compliant,NULL,NULL,B53200_561,Miami,MS4e.B23007.B53200.2121703,NULL,NULL
MS4e_BOM,2121692,"CONN,MINI UNIV MATE-N-LOK",3,"Bulk Costed",pablo.diaz,B53200,2121692_566,Compliant,NULL,NULL,B53200_561,Miami,MS4e.B23007.B53200.2121692,NULL,NULL
MS4e_BOM,1601056,"SEALANT,PIPE,LOCTITE W/TEFLON",3,Purchased,pablo.diaz,B53200,1601056_567,Compliant,NULL,NULL,B53200_561,Miami,MS4e.B23007.B53200.1601056,NULL,NULL
MS4e_BOM,A80946,"DSGN STD,PEC REQUIREMENTS FOR CONTRACT MANUFACTURERS",3,Reference,pablo.diaz,B53200,A80946_568,"Out Of Scope",Document,NULL,B53200_561,Miami,MS4e.B23007.B53200.A80946,NULL,NULL
MS4e_BOM,B40109,"KIT,ACCESSORY KIT, MS4E",1,Manufactured,pablo.diaz,MS4e,B40109_569,"PN Not Found",NULL,NULL,MS4e_0,Miami,MS4e.B40109,NULL,NULL
MS4e_BOM,0501270,"OFFICE SUPPLIES, ENVELOPE, 9 X 12 inch (O/E MAN #28)",2,"Bulk Costed",pablo.diaz,B40109,0501270_570,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.0501270,NULL,NULL
MS4e_BOM,A35582,"CP,STIRRER ROD, GLASS, MS4",2,Purchased,pablo.diaz,B40109,A35582_571,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.A35582,NULL,NULL
MS4e_BOM,A35595,"CP,BEAKER, 100ML, MS4",2,Purchased,pablo.diaz,B40109,A35595_572,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.A35595,NULL,NULL
MS4e_BOM,A35596,"CP,BEAKER, 200ML, MS4",2,Purchased,pablo.diaz,B40109,A35596_573,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.A35596,NULL,NULL
MS4e_BOM,A35597,"CP,BEAKER, 400ML, MS4",2,Purchased,pablo.diaz,B40109,A35597_574,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.A35597,NULL,NULL
MS4e_BOM,A36394,"GLWR,CUSTOM,APERTURE TUBE, 100 UM, MS4",2,Purchased,pablo.diaz,B40109,A36394_575,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.A36394,NULL,NULL
MS4e_BOM,A36403,"S/A,JAR, ELECTROLYTE, MS4",2,Manufactured,pablo.diaz,B40109,A36403_576,"PN Not Found",NULL,NULL,B40109_569,Miami,MS4e.B40109.A36403,NULL,NULL
MS4e_BOM,A45565,"CP,CLAMP,BOTTLE,MS4 ST",3,Purchased,pablo.diaz,A36403,A45565_577,Compliant,NULL,NULL,A36403_576,Miami,MS4e.B40109.A36403.A45565,NULL,NULL
MS4e_BOM,A45566,"S/A,HANDLE,BOTTLE,MS4 ST",3,Purchased,pablo.diaz,A36403,A45566_578,Compliant,NULL,NULL,A36403_576,Miami,MS4e.B40109.A36403.A45566,NULL,NULL
MS4e_BOM,A45847,"S/A,JAR, 2L, WITH SILK SCREEN, MULTISIZER 4",3,Purchased,pablo.diaz,A36403,A45847_579,Compliant,NULL,NULL,A36403_576,Miami,MS4e.B40109.A36403.A45847,NULL,NULL
MS4e_BOM,A65547,"NUT,SPCL;",3,Purchased,pablo.diaz,A36403,A65547_580,Compliant,NULL,NULL,A36403_576,Miami,MS4e.B40109.A36403.A65547,NULL,NULL
MS4e_BOM,A65548,"MISC MECH CMPNT;",3,Purchased,pablo.diaz,A36403,A65548_581,Compliant,NULL,NULL,A36403_576,Miami,MS4e.B40109.A36403.A65548,NULL,NULL
MS4e_BOM,A66359,"CP,ANVIL, GAUGE, JAR HANDLE, MS4 ST",3,Purchased,pablo.diaz,A36403,A66359_582,"PN Not Found",NULL,NULL,A36403_576,Miami,MS4e.B40109.A36403.A66359,NULL,NULL
MS4e_BOM,A66360,"CP, PUSHNUT PUSHER, JAR HANDLE, MS4 ST",3,Purchased,pablo.diaz,A36403,A66360_583,"PN Not Found",NULL,NULL,A36403_576,Miami,MS4e.B40109.A36403.A66360,NULL,NULL
MS4e_BOM,775643,"TOOLING,MFG;GAUGE, GO-NO GO, JAR MS4",3,Reference,pablo.diaz,A36403,775643_584,"Out Of Scope","Tools And Setup",NULL,A36403_576,Miami,MS4e.B40109.A36403.775643,NULL,NULL
MS4e_BOM,A36404,"S/A,JAR, WASTE, MS4",2,Manufactured,pablo.diaz,B40109,A36404_585,"PN Not Found",NULL,NULL,B40109_569,Miami,MS4e.B40109.A36404,NULL,NULL
MS4e_BOM,A45565,"CP,CLAMP,BOTTLE,MS4 ST",3,Purchased,pablo.diaz,A36404,A45565_586,Compliant,NULL,NULL,A36404_585,Miami,MS4e.B40109.A36404.A45565,NULL,NULL
MS4e_BOM,A45566,"S/A,HANDLE,BOTTLE,MS4 ST",3,Purchased,pablo.diaz,A36404,A45566_587,Compliant,NULL,NULL,A36404_585,Miami,MS4e.B40109.A36404.A45566,NULL,NULL
MS4e_BOM,A45848,"S/A,JAR, 2.5L, WITH SILK SCREEN, MULTISIZER 4",3,Purchased,pablo.diaz,A36404,A45848_588,Compliant,NULL,NULL,A36404_585,Miami,MS4e.B40109.A36404.A45848,NULL,NULL
MS4e_BOM,A65547,"NUT,SPCL;",3,Purchased,pablo.diaz,A36404,A65547_589,Compliant,NULL,NULL,A36404_585,Miami,MS4e.B40109.A36404.A65547,NULL,NULL
MS4e_BOM,A65548,"MISC MECH CMPNT;",3,Purchased,pablo.diaz,A36404,A65548_590,Compliant,NULL,NULL,A36404_585,Miami,MS4e.B40109.A36404.A65548,NULL,NULL
MS4e_BOM,A66359,"CP,ANVIL, GAUGE, JAR HANDLE, MS4 ST",3,Purchased,pablo.diaz,A36404,A66359_591,"PN Not Found",NULL,NULL,A36404_585,Miami,MS4e.B40109.A36404.A66359,NULL,NULL
MS4e_BOM,A66360,"CP, PUSHNUT PUSHER, JAR HANDLE, MS4 ST",3,Purchased,pablo.diaz,A36404,A66360_592,"PN Not Found",NULL,NULL,A36404_585,Miami,MS4e.B40109.A36404.A66360,NULL,NULL
MS4e_BOM,775643,"TOOLING,MFG;GAUGE, GO-NO GO, JAR MS4",3,Reference,pablo.diaz,A36404,775643_593,"Out Of Scope","Tools And Setup",NULL,A36404_585,Miami,MS4e.B40109.A36404.775643,NULL,NULL
MS4e_BOM,A47699,"FILTER,1/4 NPT 54MM CAPSULES FILTER 5.0UM",2,Purchased,pablo.diaz,B40109,A47699_594,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.A47699,NULL,NULL
MS4e_BOM,A48206,"ASSY,ELECTRODE, EXTERNAL, MS4 ST",2,Purchased,pablo.diaz,B40109,A48206_595,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.A48206,NULL,NULL
MS4e_BOM,A51093,"LINE CORD;",2,Purchased,pablo.diaz,B40109,A51093_596,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.A51093,NULL,NULL
MS4e_BOM,A52386,"CBL ASSY,(PURCH),USB TO RS232 SERIAL CONV CABLE",2,Purchased,pablo.diaz,B40109,A52386_597,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.A52386,NULL,NULL
MS4e_BOM,A80946,"DSGN STD,PEC REQUIREMENTS FOR CONTRACT MANUFACTURERS",3,Reference,pablo.diaz,A52386,A80946_598,"Out Of Scope",Document,NULL,A52386_597,Miami,MS4e.B40109.A52386.A80946,NULL,NULL
MS4e_BOM,A52392,"BX,CORR;",2,"Bulk Costed",pablo.diaz,B40109,A52392_599,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.A52392,NULL,NULL
MS4e_BOM,A56045,"BX,CORR;",2,"Bulk Costed",pablo.diaz,B40109,A56045_600,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.A56045,NULL,NULL
MS4e_BOM,A56046,"BX,CORR;",2,"Bulk Costed",pablo.diaz,B40109,A56046_601,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.A56046,NULL,NULL
MS4e_BOM,B39197,"CBL ASSY,(PURCH),CAT5E PATCH CBL,SHIELDED W/MOLD STRAIN RELIEFS,YELLOW,2M",2,Purchased,pablo.diaz,B40109,B39197_602,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.B39197,NULL,NULL
MS4e_BOM,B40114,"PL,B40109 ACCESSORY KIT, MS4E",2,Manufactured,pablo.diaz,B40109,B40114_603,"PN Not Found",NULL,NULL,B40109_569,Miami,MS4e.B40109.B40114,NULL,NULL
MS4e_BOM,B40115,"PROCESSENG FORM,B40109 ACCESSORY KIT, MS4E",2,Manufactured,pablo.diaz,B40109,B40115_604,"PN Not Found",NULL,NULL,B40109_569,Miami,MS4e.B40109.B40115,NULL,NULL
MS4e_BOM,B41658,"PRGMD CD ROM,MS4E SOFTWARE VERSION 4.03",2,Purchased,pablo.diaz,B40109,B41658_605,"Out Of Scope",Software,NULL,B40109_569,Miami,MS4e.B40109.B41658,NULL,NULL
MS4e_BOM,B43616,"CBL ASSY,BAR CODE READER (BCR), MS4E",2,Purchased,pablo.diaz,B40109,B43616_606,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.B43616,NULL,NULL
MS4e_BOM,A80946,"DSGN STD,PEC REQUIREMENTS FOR CONTRACT MANUFACTURERS",3,Reference,pablo.diaz,B43616,A80946_607,"Out Of Scope",Document,NULL,B43616_606,Miami,MS4e.B40109.B43616.A80946,NULL,NULL
MS4e_BOM,B43665,"CBL ASSY,SERIAL CABLE, 9 PIN MALE TO 9 PIN FEMALE, STRAIGHT",2,Purchased,pablo.diaz,B40109,B43665_608,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.B43665,NULL,NULL
MS4e_BOM,0508080,"OFCE SPLS,LABEL,BLANK, 2.50X1.75 WHT VINYL",2,Purchased,pablo.diaz,B40109,0508080_609,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.0508080,NULL,NULL
MS4e_BOM,177796,"LBL,HIBC,KITS, BAR CODE",2,Manufactured,pablo.diaz,B40109,177796_610,"Compliant By Rohs Children","Compliant By Rohs Children",NULL,B40109_569,Miami,MS4e.B40109.177796,NULL,NULL
MS4e_BOM,0508080,"OFCE SPLS,LABEL,BLANK, 2.50X1.75 WHT VINYL",3,Purchased,pablo.diaz,177796,0508080_611,Compliant,NULL,NULL,177796_610,Miami,MS4e.B40109.177796.0508080,NULL,NULL
MS4e_BOM,1808055,"RFI/EMI Suprsr, Ferrite Cable",2,Purchased,pablo.diaz,B40109,1808055_612,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.1808055,NULL,NULL
MS4e_BOM,5102021,"FUSE,2.0A 250V .25X1.25 GL SB",2,"Bulk Costed",pablo.diaz,B40109,5102021_613,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.5102021,NULL,NULL
MS4e_BOM,5406001,"BRUSH,MICRO TUBE",2,Purchased,pablo.diaz,B40109,5406001_614,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.5406001,NULL,NULL
MS4e_BOM,5406011,"CLEANING,EXTERNAL APERTURE",2,Purchased,pablo.diaz,B40109,5406011_615,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.5406011,NULL,NULL
MS4e_BOM,7221671,"KIT;CERTIFICATION,MS3/MS4",2,Manufactured,pablo.diaz,B40109,7221671_616,"Compliant By Rohs Children","Compliant By Rohs Children",NULL,B40109_569,Miami,MS4e.B40109.7221671,NULL,NULL
MS4e_BOM,0501270,"OFFICE SUPPLIES, ENVELOPE, 9 X 12 inch (O/E MAN #28)",3,"Bulk Costed",pablo.diaz,7221671,0501270_617,Compliant,NULL,NULL,7221671_616,Miami,MS4e.B40109.7221671.0501270,NULL,NULL
MS4e_BOM,177796,"LBL,HIBC,KITS, BAR CODE",3,Manufactured,pablo.diaz,7221671,177796_618,"Compliant By Rohs Children","Compliant By Rohs Children",NULL,7221671_616,Miami,MS4e.B40109.7221671.177796,NULL,NULL
MS4e_BOM,0508080,"OFCE SPLS,LABEL,BLANK, 2.50X1.75 WHT VINYL",4,Purchased,pablo.diaz,177796,0508080_619,Compliant,NULL,NULL,177796_618,Miami,MS4e.B40109.7221671.177796.0508080,NULL,NULL
MS4e_BOM,2430214,"LBL,MISC, LABEL CERTIFICATION",3,"Bulk Costed",pablo.diaz,7221671,2430214_620,Compliant,NULL,NULL,7221671_616,Miami,MS4e.B40109.7221671.2430214,NULL,NULL
MS4e_BOM,626651,"PL;KIT; CERIFICATION, MS3/MS4 SERIES",3,Reference,pablo.diaz,7221671,626651_621,"Out Of Scope",NULL,NULL,7221671_616,Miami,MS4e.B40109.7221671.626651,NULL,NULL
MS4e_BOM,7221067,"BOOKLET,CERTIFICATION,PARTICLE",3,"Bulk Costed",pablo.diaz,7221671,7221067_622,Compliant,NULL,NULL,7221671_616,Miami,MS4e.B40109.7221671.7221067,NULL,NULL
MS4e_BOM,8002172,"CARTON,FIBREBOARD, BOX,FOLDING 1.750X1.750X10DP",2,"Bulk Costed",pablo.diaz,B40109,8002172_623,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.8002172,NULL,NULL
MS4e_BOM,8005003,"TAPE,PAPER 3"" REINFORCED",2,"Bulk Costed",pablo.diaz,B40109,8005003_624,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.8005003,NULL,NULL
MS4e_BOM,8006002,"TAPE,MASKING, TAPE,MASKING 1.0INCH WIDE",2,"Bulk Costed",pablo.diaz,B40109,8006002_625,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.8006002,NULL,NULL
MS4e_BOM,8012007,"BAGS,PAPER/PLAST, BAG,PLASTIC 12.0X4.0X18.0",2,"Bulk Costed",pablo.diaz,B40109,8012007_626,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.8012007,NULL,NULL
MS4e_BOM,8012029,"BAG,PAPER/PLASTIC,ZIP-LOK,4""X6""W/VENT HOLE",2,"Bulk Costed",pablo.diaz,B40109,8012029_627,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.8012029,NULL,NULL
MS4e_BOM,8012031,"BAGS,PAPER/PLAST., PLASTIC,10""X13""DPX2MIL THK",2,"Bulk Costed",pablo.diaz,B40109,8012031_628,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.8012031,NULL,NULL
MS4e_BOM,8012039,"BG,PPR/PLTC,ZIP-LOCK, PLASTIC,8"" X 10""",2,"Bulk Costed",pablo.diaz,B40109,8012039_629,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.8012039,NULL,NULL
MS4e_BOM,8012040,"BG,PPR/PLTC,ZIP-LOCK, PLASTIC, 6"" X 9""W/VENT HOLE",2,"Bulk Costed",pablo.diaz,B40109,8012040_630,"Out Of Scope",Packaging,NULL,B40109_569,Miami,MS4e.B40109.8012040,NULL,NULL
MS4e_BOM,8016007,"RAW PACKING MATL, BUBBLE PACK,SMALL BUBBLE",2,Purchased,pablo.diaz,B40109,8016007_631,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.8016007,NULL,NULL
MS4e_BOM,8016010,"RAW PACKING MATL, PELLETS,FOAM,FREE FLOW FILL",2,"Bulk Costed",pablo.diaz,B40109,8016010_632,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.8016010,NULL,NULL
MS4e_BOM,8023772,"BAG,PAPER/PLSTC,ZIP-LOK 2X3 .002POL",2,"Bulk Costed",pablo.diaz,B40109,8023772_633,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.8023772,NULL,NULL
MS4e_BOM,8024084,"CNTN,FIBRBD,4L X 4W X 4D",2,Purchased,pablo.diaz,B40109,8024084_634,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.8024084,NULL,NULL
MS4e_BOM,8321168,"TUBE,GLASS,W/#18THREADED END,P-TRA",2,Purchased,pablo.diaz,B40109,8321168_635,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.8321168,NULL,NULL
MS4e_BOM,9951115,"FUSE,20X5MM,1A,250V,SLOBLO,GLA",2,Purchased,pablo.diaz,B40109,9951115_636,Compliant,NULL,NULL,B40109_569,Miami,MS4e.B40109.9951115,NULL,NULL
MS4e_BOM,B41755,"MS4e Final Test Specification",1,Reference,pablo.diaz,MS4e,B41755_637,"Out Of Scope",NULL,NULL,MS4e_0,Miami,MS4e.B41755,NULL,NULL
MS4e_BOM,B43907,"PL,MULTISIZER 4E INSTRUMENT",1,Reference,pablo.diaz,MS4e,B43907_638,"Out Of Scope",NULL,NULL,MS4e_0,Miami,MS4e.B43907,NULL,NULL
MS4e_BOM,B44895,"QA Form, Certificate of Compliance for MS4e",1,"Bulk Costed",pablo.diaz,MS4e,B44895_639,"Out Of Scope",Document,NULL,MS4e_0,Miami,MS4e.B44895,NULL,NULL
MS4e_BOM,177795,"LBL,HIBC;INSTRUMENT, BAR CODE",1,Manufactured,pablo.diaz,MS4e,177795_640,"Compliant By RoHS Children","Compliant By RoHS Children",NULL,MS4e_0,Miami,MS4e.177795,NULL,NULL
MS4e_BOM,B10759,"LBL,MISC,3.00X 5.00WHITE",2,Purchased,pablo.diaz,177795,B10759_641,Compliant,NULL,NULL,177795_640,Miami,MS4e.177795.B10759,NULL,NULL
MS4e_BOM,2413804,"LABEL,Q.C.ACCEPT.LG NON-REM",1,"Bulk Costed",pablo.diaz,MS4e,2413804_642,Compliant,NULL,NULL,MS4e_0,Miami,MS4e.2413804,NULL,NULL
MS4e_BOM,2827134,"WSHR,FLT,#6,.156ID X .375OD X",1,"Bulk Costed",pablo.diaz,MS4e,2827134_643,Compliant,NULL,NULL,MS4e_0,Miami,MS4e.2827134,NULL,NULL
MS4e_BOM,2839105,"SCREW,SELF-LOCK;SCREW,SELF-LOCK;  # 6-32X  .25,PAN -HD,XREC,CRES,PSVT,",1,Purchased,pablo.diaz,MS4e,2839105_644,Compliant,NULL,NULL,MS4e_0,Miami,MS4e.2839105,NULL,NULL
MS4e_BOM,2852231,"SCREW,SPCL, #6-32X.75L,PNH",1,"Bulk Costed",pablo.diaz,MS4e,2852231_645,Compliant,NULL,NULL,MS4e_0,Miami,MS4e.2852231,NULL,NULL
MS4e_BOM,4217190,"ENVELOPE,PLASTIC (PK/100)",1,"Bulk Costed",pablo.diaz,MS4e,4217190_646,Compliant,NULL,NULL,MS4e_0,Miami,MS4e.4217190,NULL,NULL
MS4e_BOM,6011018,"WIRE TIE, 8.0 L X 0.13 W,WHT",1,Purchased,pablo.diaz,MS4e,6011018_647,Compliant,NULL,NULL,MS4e_0,Miami,MS4e.6011018,NULL,NULL
MS4e_BOM,771935,"DISPOSAL OF ELECTRICAL",1,"Bulk Costed",pablo.diaz,MS4e,771935_648,Compliant,NULL,NULL,MS4e_0,Miami,MS4e.771935,NULL,NULL
MS4e_BOM,774523,"Manual, RoHS Addendum",1,Purchased,pablo.diaz,MS4e,774523_649,Compliant,NULL,NULL,MS4e_0,Miami,MS4e.774523,NULL,NULL
MS4e_BOM,8004004,"WIRE,INS,UL- 1007UL 22GA 7/30 PVC VIO",1,"Bulk Costed",pablo.diaz,MS4e,8004004_650,"Out Of Scope",Packaging,NULL,MS4e_0,Miami,MS4e.8004004,NULL,NULL
MS4e_BOM,8004005,"BANDING,NON-ADHES,SEAL, STRAPPING TAPE .625 OPEN",1,"Bulk Costed",pablo.diaz,MS4e,8004005_651,"Out Of Scope",Packaging,NULL,MS4e_0,Miami,MS4e.8004005,NULL,NULL
MS4e_BOM,8005003,"TAPE,PAPER 3"" REINFORCED",1,"Bulk Costed",pablo.diaz,MS4e,8005003_652,Compliant,NULL,NULL,MS4e_0,Miami,MS4e.8005003,NULL,NULL
MS4e_BOM,8011196,"CUSHION, PROTECTOR,CORNER PL 2 3/4X2L",1,"Bulk Costed",pablo.diaz,MS4e,8011196_653,Compliant,NULL,NULL,MS4e_0,Miami,MS4e.8011196,NULL,NULL
MS4e_BOM,8304604,"HP DESK JET",1,Purchased,pablo.diaz,MS4e,8304604_654,Compliant,NULL,NULL,MS4e_0,Miami,MS4e.8304604,NULL,NULL
MS4e_BOM,8307584,"SI ONLY,NUT,SS,HEX,KEP,#6",1,"Bulk Costed",pablo.diaz,MS4e,8307584_655,Compliant,NULL,NULL,MS4e_0,Miami,MS4e.8307584,NULL,NULL
MS4e_BOM,8310028,"SCREW,MACHINE;SCR,PAN,SS,10-32X.50,SLF-LOCK, CRES,PSVT,VIBRA-TITE",1,Purchased,pablo.diaz,MS4e,8310028_656,Compliant,NULL,NULL,MS4e_0,Miami,MS4e.8310028,NULL,NULL
MS4e_BOM,A60936,"MANUAL,MULTISIZER 4/4E SERVICE MANUAL",1,Reference,pablo.diaz,MS4e,A60936_657,"Out Of Scope",NULL,NULL,MS4e_0,Miami,MS4e.A60936,NULL,NULL
MS4e_BOM,B23937,"MANUAL,MULTISIZER 4E IFU",1,Manufactured,pablo.diaz,MS4e,B23937_658,"Out Of Scope",Document,NULL,MS4e_0,Miami,MS4e.B23937,NULL,NULL
MS4e_BOM,B49831,"MANUAL,MULTISIZER 4E IFU CHINESE",1,Reference,pablo.diaz,MS4e,B49831_659,"Out Of Scope",Document,NULL,MS4e_0,Miami,MS4e.B49831,NULL,NULL
MS4e_BOM,B49832,"MANUAL,MULTISIZER 4E IFU JAPANESE",1,Reference,pablo.diaz,MS4e,B49832_660,"Out Of Scope",Document,NULL,MS4e_0,Miami,MS4e.B49832,NULL,NULL
"Vi-Cell Boards Only_BOM","Vi-Cell Boards Only","Vi-Cell Boards Only",0,Manufactured,mbhaswan,,"Vi-Cell Boards Only_0","PN Not Found",NULL,NULL,,Miami,null,NULL,NULL
"Vi-Cell Boards Only_BOM",383568,"ASSY;PCB,AUTOFOCUS,VI-CELL",1,Purchased,mbhaswan,"Vi-Cell Boards Only",383568_1,"PN Not Found",NULL,NULL,"Vi-Cell Boards Only_0",Miami,"Vi-Cell Boards Only.383568",NULL,NULL
"Vi-Cell Boards Only_BOM",1529194,"CAP,TANTALUM, SMT;100UF 10% , 16VDC, EIA CASE CODE 7343H",2,Purchased,mbhaswan,383568,1529194_2,Compliant,NULL,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.1529194",NULL,NULL
"Vi-Cell Boards Only_BOM",8300055,"IC,INTERFACE,SMT;DRIVER,SEPT,SMT",2,Purchased,mbhaswan,383568,8300055_3,Compliant,NULL,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.8300055",NULL,NULL
"Vi-Cell Boards Only_BOM",4837504,"OPTO-SWITCH;OPB625, OPB625, OPTICAL SWITCH,",2,Purchased,mbhaswan,383568,4837504_4,Compliant,NULL,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.4837504",NULL,NULL
"Vi-Cell Boards Only_BOM",383104,"HEADER/SKT,MISC;HDR,KK,M,6 POS.,.100CTR,LOCK",2,Purchased,mbhaswan,383568,383104_5,Compliant,NULL,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.383104",NULL,NULL
"Vi-Cell Boards Only_BOM",383112,"RES,FILM, SURF MT;RES,FILM,SMT,562,1%,.1W,805",2,Purchased,mbhaswan,383568,383112_6,Compliant,NULL,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.383112",NULL,NULL
"Vi-Cell Boards Only_BOM",383639,"HEADER/SKT,MISC;HEADER 6POS SINGLE ROW,C-GRIP",2,Purchased,mbhaswan,383568,383639_7,Compliant,NULL,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.383639",NULL,NULL
"Vi-Cell Boards Only_BOM",383640,"HEADER/SKT,MISC;HEADER,VT,SR,LATTICE PRMG",2,Purchased,mbhaswan,383568,383640_8,Compliant,NULL,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.383640",NULL,NULL
"Vi-Cell Boards Only_BOM",383641,"RES,FILM, SURF MT;RES.,FLM,SMT,1.3,5%,1W,2512",2,Purchased,mbhaswan,383568,383641_9,Compliant,NULL,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.383641",NULL,NULL
"Vi-Cell Boards Only_BOM",383642,"RES,FILM, SURF MT;RES.,FLM,SMT,4.02K,1%,.1W,0805",2,Purchased,mbhaswan,383568,383642_10,Compliant,NULL,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.383642",NULL,NULL
"Vi-Cell Boards Only_BOM",383643,"IC,INTERFACE,SMT;IC,STP. .MOTOR DRV,SMT,A3967",2,Purchased,mbhaswan,383568,383643_11,Compliant,NULL,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.383643",NULL,NULL
"Vi-Cell Boards Only_BOM",383644,"PROGRAMABLE LOGIC, SMT;IC,PLD,M4A5-32/32,44TQFP",2,Purchased,mbhaswan,383568,383644_12,Compliant,NULL,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.383644",NULL,NULL
"Vi-Cell Boards Only_BOM",383645,"IC,MISC LINEAR,SMT;IC,TIMER,SMT,NE555",2,Purchased,mbhaswan,383568,383645_13,Compliant,NULL,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.383645",NULL,NULL
"Vi-Cell Boards Only_BOM",383646,"RGLTRS & FLOWMTRS;5.0V,LM2937,SOT223",2,Purchased,mbhaswan,383568,383646_14,Compliant,NULL,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.383646",NULL,NULL
"Vi-Cell Boards Only_BOM",383669,"SWRE,DEV.TOOL;FIRMWARE,VER. 1.0,LATTICE,U3 VI-CELL AUTOFOCUS",2,Purchased,mbhaswan,383568,383669_15,"Out Of Scope",Software,NULL,383568_1,Miami,"Vi-Cell Boards Only.383568.383669",NULL,NULL
